Code      ParTecPeFecha        1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24
  28079004  6 48 2  140918000.2 000.1 000.2 000.1 000.2 000.2 000.2 000.3 000.3 000.3 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.3 000.4 000.3 
  28079004  6 48 2  140919000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.4 000.3 000.2 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.3 000.3 
  28079004  6 48 2  140920000.4 000.4 000.4 000.3 000.3 000.3 000.3 000.2 000.3 000.4 000.4 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.4 000.5 001.0 001.0 
  28079004  6 48 2  140921000.6 000.5 000.3 000.3 000.3 000.3 000.3 000.2 000.3 000.2 000.2 000.2 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.4 000.3 000.3 000.2 
  28079004  6 48 2  140922000.1 000.1 000.1 000.1 000.1 000.1 000.2 000.4 000.5 000.6 000.6 000.4 000.3 000.3 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.2 
  28079004  6 48 2  140923000.2 000.1 000.1 000.1 000.1 000.1 000.2 000.2 000.3 000.3 000.4 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.2 000.3 000.3 000.2 
  28079004  6 48 2  140924000.2 000.2 000.2 000.2 000.2 000.1 000.1 000.2 000.4 000.4 000.3 000.2 000.3 000.2 000.2 000.2 000.2 000.2 000.3 000.5 000.4 000.5 000.5 000.6 
  28079004  6 48 2  140925000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.2 000.2 000.3 000.5 000.5 000.9 000.8 000.4 
  28079004  6 48 2  140926000.5 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.4 000.4 000.4 000.4 000.3 000.3 000.3 000.3 000.2 000.2 000.3 000.3 000.5 000.8 001.0 000.7 
  28079004  6 48 2  140927000.5 000.6 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.2 000.2 000.2 000.3 000.3 000.3 000.3 000.3 000.2 
  28079004  6 48 2  140928000.2 000.4 000.5 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.4 000.4 000.4 000.4 
  28079004  6 48 2  140929000.4 000.3 000.3 000.3 000.2 000.2 000.3 000.5 000.8 000.9 000.6 000.5 000.4 000.3 000.2 000.2 000.2 000.2 000.2 000.3 000.4 000.6 000.8 000.9 
  28079004  6 48 2  140930000.6 000.3 000.3 000.2 000.2 000.2 000.3 000.5 000.7 000.9 000.7 000.4 000.4 000.3 000.3 000.3 000.2 000.3 000.4 000.5 001.1 001.7 001.1 000.6 
  28079004  7  8 2  140901     6     4     3     3     3     3     3     9    16    22    29    18    23    16     8     8     6     5     6     6    10    36    48    36
  28079004  7  8 2  140902    92    17     4     3     5     7    45   134   101    28    28    31    33    16    10     6     6     6     7    10    11    16     7     4
  28079004  7  8 2  140903     3     3     3     2     3     6    27    77    97   106    68    45    13     9     9     8     7     7     7     5     6     6     6     5
  28079004  7  8 2  140904     4     3     2     2     2     2     2    11    18    21    15    16    16    14    12     9     8     9    10    12     7     8     5     7
  28079004  7  8 2  140905     4     3     3     3    11    14    50    48    78    53   101    45    31    14     9     9     8     9     7     9    18    19    22     5
  28079004  7  8 2  140906     5     4     4     3    16    20     2    12    66    36    11    21    10     8     8     6     5     6     5     8     7     8     8    15
  28079004  7  8 2  140907    16    12    29    15    32    52    54    45    42    48    30    12     9     8     6     4     4     4     5     5     4     4     5     5
  28079004  7  8 2  140908     4     3     2     2     2     6    32    55    97    99    74    14    19    20     6     7     7     7     7    11    13    10     8     6
  28079004  7  8 2  140909     4     4     4     4     3     2     4    13    50    45    37    25    21    13    13    10    13     7     6     6    15    34    60    95
  28079004  7  8 2  140910    99    64    33     4     7    20    55   130   216   168    54    31    18    11     9     7     0     0     8     8     6     8     7     4
  28079004  7  8 2  140911     4     3     3     2     2     2     2    10    12    12    17    14    10    11    10    10     7     6     8     8     8     7     5     4
  28079004  7  8 2  140912     3     2     2     2     2     2    33   124   175   165    58    46    25    20    12     9     9     9     8     6    13    16    14     9
  28079004  7  8 2  140913     9    18    24    20    27    39    62    36    26    68    64    31    29     9     7     6    11    13    13    33    14    12    12    11
  28079004  7  8 2  140914    33     9    46    36    48    20     8    34    99    37    14    10    11     7     6     5     4     4     5     5     5     9     6     6
  28079004  7  8 2  140915     5    17    13     3     3     2     6    34   108    69    26    15    11    12    10     7     8     8     9     8     9    15    30   108
  28079004  7  8 2  140916    45    35    21    23    22    20    48    91    76    64    25    24    24    17    10     7    11    11     9     7     6     5     4     7
  28079004  7  8 2  140917     3     2     3     3     3     3     5    26    26    34    41    20    24    15    13    10    11     9    10    15    10     7     5     6
  28079004  7  8 2  140918     6     3     3     3     3     4     8    25    49    41    18    22    16    17    12    11    10    11    10    16    20    15    21    17
  28079004  7  8 2  140919    11    13     8     6     7     9    12    29    40    52    42    23    21    16    12    14    15     9    10     7    19    10     7    10
  28079004  7  8 2  140920    43    63    67    57    57    51    51    35    69   101    69    18    15    13    10     6     6    10     9     7    37    30   125   155
  28079004  7  8 2  140921    78    73    17    38    31    28    17    16    27     9     8    15    14    11     8     5     5     7     6    13    28    11    14     6
  28079004  7  8 2  140922     4     4     4     3     3     3     5    53   118   144   124    64    22    28    18    16     9     9     9     8    11    14    10     7
  28079004  7  8 2  140923     5     3     2     2     2     3     3    23    65    50    58    39    16    13    11     8     6     9     9     9     7     9     8     5
  28079004  7  8 2  140924     5     3     3    24    27     5     2     7    39    43    34    21    20    17    13    12    10    11    11    44    22    24    45    74
  28079004  7  8 2  140925     7     4     2     2     1     2     3     8    19    20    24    20    17    14    16    16    12    11    14    32    28   129   125    20
  28079004  7  8 2  140926    59    28    29     4     3     5     4     9    22    30    34    46    25    22    21    19    14    13    23    18    36   103   202   127
  28079004  7  8 2  140927    56    63    20    26     8     6     6     7     9    10    14    13    12    13    10     8    10    15    14    25    27    16    13     8
  28079004  7  8 2  140928     9    18    36    11     5     5     6     5     7     6     7     7     8     9    11    12     8     9    16    13    20    24    22    37
  28079004  7  8 2  140929    45    43    44    12    19    16    42    90   194   178   127    62    45    14    14    10     9     8     8     8    26    62    92   139
  28079004  7  8 2  140930   109    47    46    33    32    38    66   115   194   200   144    52    37    23    20    13    11    12    32    33   144   247   195    85
  28079004  8  8 2  140901    23    13     8     6     6     7    13    34    47    46    46    37    52    42    29    26    25    24    28    36    76   109   108    98
  28079004  8  8 2  140902    91    29    13    14    32    39    55    74    69    55    55    59    69    48    33    26    26    26    33    50    41    42    39    15
  28079004  8  8 2  140903    12    12    23    22    31    44    55    64    82    86    78    77    40    29    27    21    21    23    23    21    30    30    27    24
  28079004  8  8 2  140904    18    13    12     8     6     7    10    37    39    37    26    26    26    23    21    17    18    24    31    47    36    36    37    42
  28079004  8  8 2  140905    21    24    32    27    35    40    51    49    65    56    77    64    61    34    26    25    23    24    25    39    68    63    45    25
  28079004  8  8 2  140906    23    22    32    23    36    35    20    38    42    33    25    40    24    17    15    11    10    14    18    27    34    44    45    54
  28079004  8  8 2  140907    52    48    56    45    41    43    41    37    34    31    36    27    21    16    10     8     8     9    14    14    17    24    33    34
  28079004  8  8 2  140908    26    14    14     8    15    32    46    53    58    64    67    31    32    29    16    21    23    22    24    37    48    42    35    27
  28079004  8  8 2  140909    20    26    32    35    12     9    16    45    69    63    55    42    42    33    28    32    29    23    28    36    75   114   114   105
  28079004  8  8 2  140910    91    76    65    24    27    47    54    64    86    82    63    51    52    33    28    24     0     0    36    48    42    44    42    19
  28079004  8  8 2  140911    23    27    24    10     6     9    15    40    42    36    33    25    19    19    18    19    16    17    24    29    29    36    31    22
  28079004  8  8 2  140912    19    16    13    13     7    14    43    64    72    73    60    59    43    40    23    22    22    22    21    24    43    53    38    27
  28079004  8  8 2  140913    43    46    47    44    41    40    41    38    36    41    48    45    48    21    13    13    24    25    29    37    34    44    49    56
  28079004  8  8 2  140914    73    45    64    50    57    44    34    49    48    40    31    26    21    16    12     9     9     9    13    15    22    34    40    44
  28079004  8  8 2  140915    36    52    26     6     6    10    20    46    62    59    40    24    19    23    21    15    18    18    26    30    43    71    77    75
  28079004  8  8 2  140916    60    52    45    40    37    35    46    62    73    65    40    39    41    30    23    23    27    30    26    29    27    20    15    17
  28079004  8  8 2  140917     9     8    11    16    15    19    24    48    50    49    44    34    30    29    22    20    21    18    27    40    37    33    33    41
  28079004  8  8 2  140918    28    10    11    14    16    23    33    44    49    45    33    37    28    26    23    17    21    28    29    40    51    50    58    41
  28079004  8  8 2  140919    39    41    26    29    29    30    31    44    48    48    41    30    27    26    21    28    27    22    22    25    55    45    46    50
  28079004  8  8 2  140920    58    48    33    23    20    17    23    18    16    25    35    28    25    27    17     9    13    21    22    30    78    81    94    80
  28079004  8  8 2  140921    64    58    29    34    47    45    30    31    36    16    15    27    29    29    22    15    14    24    29    42    67    37    41    16
  28079004  8  8 2  140922     6    10    11    11     8    10    25    45    45    55    57    47    39    39    38    33    24    24    31    31    37    48    38    34
  28079004  8  8 2  140923    22    12    10     9     9    13    17    34    38    40    47    44    31    28    22    18    16    21    29    39    27    48    43    35
  28079004  8  8 2  140924    33    18    19    36    34     9     6    38    70    71    59    42    34    29    26    23    29    40    43    79    65    71    65    45
  28079004  8  8 2  140925    20    12     7     6     5     6    12    25    47    42    35    28    25    21    22    25    25    25    31    50    82   107    86    48
  28079004  8  8 2  140926    68    57    39    15    16    17    21    38    60    61    58    62    43    37    40    38    30    32    55    58    86   117   115    93
  28079004  8  8 2  140927    76    77    56    42    26    24    22    27    32    28    28    26    25    29    27    21    21    38    44    56    60    50    43    28
  28079004  8  8 2  140928    22    34    39    26    23    27    25    22    26    24    26    19    25    26    34    38    30    29    44    50    60    70    70    61
  28079004  8  8 2  140929    49    45    35    38    31    32    24    31    37    37    42    52    53    33    27    21    20    21    28    43    74    80    76    70
  28079004  8  8 2  140930    52    38    29    27    19    17    18    26    38    49    58    51    46    39    37    30    30    34    66    73   122   128    99    75
  28079008  1 38 2  140901     8     7     7     7     7     7     7     7     8     8     7     7     8     8     9     9     9     8     9     8     9     9    10     9
  28079008  1 38 2  140902     9     8     8     8     8     8     8     8     9     8     8     9     9     9     9     9     8     9     9     9     8     8     8     8
  28079008  1 38 2  140903     8     8     8     7     7     7     8     8     9     9    11    12    11     9     9     9     9     9     9     9     9     9     9     8
  28079008  1 38 2  140904     8     8     8     8     7     7     7     8     8     8     8     8     8     8     8     9     8     8     8     8     8     8     8     8
  28079008  1 38 2  140905     8     7     7     7     7     7     7     8    10     9    10    10     8     8     8     8     8     8     9     9     8     9     9     8
  28079008  1 38 2  140906     9     8     8     7     7     7     7     7     7     7     7     8     8     8     8     8     8     8     8     8     8     9     8     8
  28079008  1 38 2  140907     8     8     8     7     7     7     7     7     7     8     8     7     7     8     8     8     8     8     8     8     8     8     7     7
  28079008  1 38 2  140908     7     7     7     7     7     7     7     8     9     8     8   456   342   306   170     4     4     4     4     5     4     4     4     3
  28079008  1 38 2  140909     3     3     3     3     3     3     3     4     6     5     5     5     4     4     5     5     5     4     4     4     4     5     6     5
  28079008  1 38 2  140910     5     4     3     3     3     2     3     3     4     4     3     3     4     4     4     4     4     4     4     4     4     4     4     4
  28079008  1 38 2  140911     3     3     3     3     3     3     3     3     4     3     4     3     4     4     4     4     5     4     4     4     4     4     3     3
  28079008  1 38 2  140912     3     3     3     2     3     2     3     3     4     5     6     5     3     4     4     4     4     4     4     4     4     4     4     3
  28079008  1 38 2  140913     3     3     3     3     3     3     3     3     3     4     4     4     4     4     4     4     4     4     4     4     4     4     4     3
  28079008  1 38 2  140914     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     4     4     4     4     4     4     4     3     3
  28079008  1 38 2  140915     3     3     3     3     3     3     3     3     5     5     5     4     5     5     5     5     4     4     4     4     4     4     4     4
  28079008  1 38 2  140916     5     5     4     4     4     4     4     5     6     6     6     5     6     5     5     5     5     5     5     5     4     4     3     3
  28079008  1 38 2  140917     3     3     3     3     3     3     3     3     4     4     4     4     4     4     4     4     4     4     4     4     4     3     3     3
  28079008  1 38 2  140918     3     3     3     3     3     3     3     3     4     4     4     4     4     4     4     4     4     4     4     4     3     3     3     3
  28079008  1 38 2  140919     3     3     3     3     3     3     3     3     4     4     4     3     3     4     3     3     3     3     4     3     3     3     4     3
  28079008  1 38 2  140920     3     4     4     3     3     3     3     3     3     4     4     3     4     4     4     3     4     4     4     4     3     4     6     5
  28079008  1 38 2  140921     4     4     3     3     3     3     3     3     3     3     3     3     3     4     4     4     5     6     5     4     4     3     3     3
  28079008  1 38 2  140922     3     3     3     3     3     3     3     4     4     5     5     4     4     4     4     4     4     4     4     4     4     3     3     3
  28079008  1 38 2  140923     3     3     3     3     3     3     3     4     6     6     5     4     4     3     3     3     3     3     4     3     3     3     3     3
  28079008  1 38 2  140924     3     3     3     3     3     3     3     3     3     4     4     3     4     3     4     3     3     3     3     4     4     4     4     3
  28079008  1 38 2  140925     3     3     3     3     3     3     3     4     5     5     5     4     4     4     4     3     4     4     4     4     6    14     7     4
  28079008  1 38 2  140926     3     3     3     3     3     3     3     4     5     5     5     4     4     3     3     4     4     4     4     4     4     5     6     7
  28079008  1 38 2  140927     6     4     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3
  28079008  1 38 2  140928     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3     3
  28079008  1 38 2  140929     3     3     3     3     3     3     4     5     7     9     7     6     4     3     4     3     3     3     4     3     3     5     6     7
  28079008  1 38 2  140930     5     4     3     3     3     3     3     5     5     5     5     4     4     4     3     3     4     4     4     4     7    13    19     7
  28079008  6 48 2  140901000.3 000.3 000.2 000.2 000.2 000.2 000.3 000.4 000.5 000.4 000.4 000.3 000.4 000.4 000.3 000.4 000.3 000.3 000.4 000.4 000.4 000.6 000.7 000.6 
  28079008  6 48 2  140902000.5 000.3 000.3 000.3 000.2 000.2 000.3 000.4 000.5 000.6 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.3 000.4 000.4 000.3 000.3 000.4 000.3 
