"";"identif";"velocidad_media";"carga_media";"intensidad_total"
"649";"34032";0;31,7787857641312;390134
"650";"30003";0;31,7698969072165;1935806
"651";"16054";0;31,7696570834777;1288258
"652";"07013";0;31,75;1570
"653";"97065";0;31,7471423623138;1543335
"654";"63007";0;31,7319016279875;1905544
"655";"13033";0;31,7267585719335;217095
"656";"46413";0;31,7222222222222;394371
"657";"24024";0;31,7206628339533;433700
"658";"32013";0;31,7173536543124;591609
"659";"96002";0;31,7172701949861;589559
"660";"62005";0;31,7146332985749;1986876
"661";"62008";0;31,7146332985749;1986876
"662";"18001";0;31,6790697674419;1278019
"663";"34008";0;31,6786900806834;611741
"664";"70008";0;31,6543841692255;1689478
"665";"98300";0;31,6475953565506;274748
"666";"43016";0;31,635954277797;4066813
"667";"23005";0;31,6061655697956;2062956
"668";"67019";0;31,6000874125874;499891
"669";"05007";0;31,5933639251677;1510619
"670";"21032";0;31,5885001731902;1363999
"671";"17046";0;31,5719830628088;1718041
"672";"22009";0;31,5623913799096;4599102
"673";"12001";0;31,5458015267176;3969187
"674";"PM12241";84,1204981487715;31,5173342308987;6263599
"675";"32030";0;31,5126516464471;887951
"676";"65038";0;31,5063118389628;1965330
"677";"44018";0;31,5052882975094;813579
"678";"43014";0;31,497402147558;3547382
"679";"22003";0;31,4958333333333;1954399
"680";"43015";0;31,4922064426741;3986469
"681";"14015";0;31,4208333333333;3457918
"682";"23004";0;31,3955663318324;658860
"683";"PM23073";88,8630090878492;31,3931336250421;5823287
"684";"10028";0;31,3923743500867;768548
"685";"63024";0;31,3706269483893;3964366
"686";"55404";0;31,3688239387613;286179
"687";"75006";0;31,3623188405797;769920
"688";"01031";0;31,3489909533751;3536262
"689";"PM10402";76,5661393470212;31,3315382026254;7873262
"690";"35061";0;31,3266366470384;748264
"691";"61004";0;31,3237962316818;1226537
"692";"16058";0;31,2996189816418;462184
"693";"49035";0;31,2994059405941;732620
"694";"09031";0;31,2946893439778;1572948
"695";"41032";0;31,2834618079888;2171431
"696";"13027";0;31,265306122449;4625578
"697";"12010";0;31,2637781629116;323504
"698";"18010";0;31,2592849704964;1338364
"699";"97034";0;31,25;0
"700";"08012";0;31,2463414634146;894354
"701";"01004";0;31,236337828247;3326219
"702";"35044";0;31,2282646345688;1437934
"703";"32009";0;31,1967899511514;653757
"704";"20005";0;31,1870453758227;528071
"705";"17033";0;31,1779984721161;1090396
"706";"79016";0;31,1651313544865;2945870
"707";"17004";0;31,1648770349844;2113431
"708";"07006";0;31,1476121562952;1477349
"709";"56405";0;31,1280737704918;431428
"710";"08015";0;31,1250432975407;671243
"711";"13052";0;31,1209705372617;2018535
"712";"11017";0;31,1098786828423;323439
"713";"63054";0;31,1091098025632;1051320
"714";"PM12211";87,7270279367216;31,1056883204308;6250653
"715";"06023";0;31,0449257922182;1493756
"716";"90016";0;31,0385015608741;1785654
"717";"44004";0;31,036506311839;2378324
"718";"21014";0;31,0246100519931;2344697
"719";"33035";0;31,0204435204435;610013
"720";"14022";0;31,0152407343263;1701909
"721";"01011";0;31,0143056524773;2965087
"722";"65505";0;30,9955646537018;539643
"723";"43023";0;30,9771151178918;797385
"724";"62023";0;30,957568081064;615313
"725";"85004";0;30,9344978165939;2285144
"726";"PM20262";84,7320767418378;30,9242679232582;8076810
"727";"65503";0;30,9224196855776;1122767
"728";"14036";0;30,9029850746269;882990
"729";"35036";0;30,8884615384615;1210362
"730";"35045";0;30,8856944925528;710356
"731";"01014";0;30,8755259467041;2428708
"732";"90045";0;30,8742639418081;882608
"733";"09034";0;30,8425113995089;2933542
"734";"43017";0;30,8385867682716;3883703
"735";"43027";0;30,8381877022654;624814
"736";"84300";0;30,8372184907151;1032291
"737";"54032";0;30,8324803821221;691230
"738";"14030";0;30,8250779355733;1184286
"739";"90042";0;30,8181818181818;1550
"740";"59035";0;30,8171272603207;540845
"741";"85005";0;30,8147410358566;1905177
"742";"07001";0;30,7948717948718;3046265
"743";"02021";0;30,7937962636588;901732
"744";"07015";0;30,7717076700434;626860
"745";"17023";0;30,7616903359889;746687
"746";"97080";0;30,7613439556633;773959
"747";"06039";0;30,7474852584114;620663
"748";"62014";0;30,7438303788669;587398
"749";"60014";0;30,7373527373527;4633960
"750";"98010";0;30,7075697211155;914139
"751";"15011";0;30,7058823529412;1508113
"752";"07008";0;30,7;6130
"753";"13036";0;30,6839689265537;1724575
"754";"57402";0;30,6786079836233;325179
"755";"44017";0;30,6608665984306;1105442
"756";"57009";0;30,6556313993174;1058808
"757";"13029";0;30,6482446993396;5872151
"758";"16065";0;30,6379790940767;175062
"759";"97005";0;30,6372822299652;526212
"760";"79520";0;30,6296167247387;1752701
"761";"34006";0;30,6192052980132;853424
"762";"97594";0;30,6122199592668;2058944
"763";"08014";0;30,6052083333333;2230944
"764";"05021";0;30,5787826086957;2969422
"765";"04023";0;30,5771109560363;337282
"766";"47511";0;30,5765950187649;847305
"767";"44007";0;30,5709766706208;1728221
"768";"06041";0;30,5689535689536;273596
"769";"14005";0;30,5539368713146;1566907
"770";"35002";0;30,5538621406304;689556
"771";"16012";0;30,5536901014341;338000
"772";"41058";0;30,5493296665521;2281680
"773";"25014";0;30,548683160415;1824958
"774";"63052";0;30,5283018867925;1808717
"775";"13045";0;30,5209580838323;1281838
"776";"71035";0;30,5087119918005;349595
"777";"21030";0;30,5053688950468;1730229
"778";"52013";0;30,5003424657534;447477
"779";"55037";0;30,4958791208791;1774811
"780";"06043";0;30,4926212227688;434700
"781";"56403";0;30,4871794871795;162183
"782";"23033";0;30,4849692140529;711194
"783";"05024";0;30,4717966573816;2032581
"784";"53025";0;30,4397816444899;584999
"785";"97074";0;30,4349184311003;1357415
"786";"12016";0;30,4288194444444;279597
"787";"13042";0;30,420852095601;4984486
"788";"32034";0;30,4108070661586;673125
"789";"97014";0;30,4010339734121;1165614
"790";"28010";0;30,3853681267474;377485
"791";"97099";0;30,38073568449;1569412
"792";"13009";0;30,3613861386139;2166222
"793";"13700";0;30,3093220338983;5480274
"794";"97101";0;30,2887903736542;407985
"795";"21018";0;30,2829927260132;2496323
"796";"35048";0;30,2800429184549;1200419
"797";"PM31801";64,7731332618792;30,2525902107896;7087351
"798";"21035";0;30,2514721163838;3066360
"799";"63005";0;30,2334603394527;1709964
"800";"09006";0;30,2274001401542;850437
"801";"06011";0;30,2178732248008;963093
"802";"65032";0;30,2176731490959;559290
"803";"63006";0;30,1981295462418;1834384
"804";"20001";0;30,195358503637;5560917
"805";"06003";0;30,1849670938691;4116225
"806";"06002";0;30,1749639249639;1119051
"807";"46014";0;30,1545547594678;2373465
"808";"08006";0;30,1445993031359;1809589
"809";"65033";0;30,14329580348;1006091
"810";"44041";0;30,1343130553657;1588450
"811";"36009";0;30,1336467427804;392232
"812";"PM10902";77,9474924267923;30,1309323460114;5723001
"813";"44038";0;30,0955305356534;555042
"814";"06308";0;30,0909090909091;1550
"815";"06034";0;30,0909090909091;1550
"816";"97596";0;30,0785487847834;2057799
"817";"08008";0;30,0350086655113;1705633
"818";"23015";0;30,0308278489782;807778
"819";"PM31451";69,3530797711208;30,0252440255806;7474196
"820";"17025";0;30,0114902506964;1043859
"821";"53034";0;30,0044459644323;258336
"822";"15012";0;30;3140
"823";"46025";0;29,9880348078318;1212675
"824";"11023";0;29,9700934579439;1069367
"825";"17501";0;29,9611785095321;1323613
"826";"44401";0;29,9477637418914;229442
"827";"11005";0;29,9334949774853;1263583
"828";"71022";0;29,9058341862845;872409
"829";"46017";0;29,9024223814398;1627037
"830";"PM12572";61,537729435758;29,8939496940857;1803275
"831";"10018";0;29,884655351576;483276
"832";"60074";0;29,8666666666667;1394617
"833";"97026";0;29,8624870107378;1499806
"834";"PM21193";75,1264795400744;29,8562732499155;5451120
"835";"15300";0;29,8333333333333;1550
"836";"06010";0;29,8226532732941;2210612
"837";"PM10142";90,960955907102;29,7980477953551;3907782
"838";"PM20834";63,4213539912428;29,7911754799596;1498432
"839";"06022";0;29,7867545076283;1101298
"840";"32004";0;29,7700034638033;609474
"841";"33009";0;29,7686179425009;2058642
"842";"90035";0;29,7616903359889;675173
"843";"15308";0;29,7563959955506;1053433
"844";"49017";0;29,7340720221607;977073
"845";"01018";0;29,7116928446771;2791745
"846";"97020";0;29,7104622871046;3940975
"847";"13058";0;29,6843381843382;1014111
"848";"59025";0;29,6743387152181;852767
"849";"61542";0;29,6608513607816;1254003
"850";"44012";0;29,6601775956284;1439261
"851";"90043";0;29,6572818908585;1138035
"852";"61078";0;29,6453974895398;2639656
"853";"13005";0;29,6338539774791;1041589
"854";"73401";0;29,6308427157967;367101
"855";"81011";0;29,6272108843537;1187562
"856";"PM10005";75,1565129585998;29,6240323123527;1867518
"857";"43021";0;29,6135057471264;1976900
"858";"12521";0;29,6101755643139;771882
"859";"07010";0;29,5975736568458;885919
"860";"34007";0;29,5964912280702;522627
"861";"14028";0;29,5796335447498;1431800
"862";"01032";0;29,5742608695652;3493106
"863";"02036";0;29,5629116117851;1342759
"864";"21008";0;29,5553822152886;1287696
"865";"02014";0;29,5366364270761;498627
"866";"09013";0;29,4773120886734;1675224
"867";"17309";0;29,4748874263942;909115
"868";"02060";0;29,4730247128437;200100
"869";"91002";0;29,4713886950454;1127010
"870";"48504";0;29,4709141274238;944420
"871";"06014";0;29,4489089019744;3445894
"872";"74006";0;29,4266211604096;941646
"873";"11037";0;29,4244529350469;1020058
"874";"19007";0;29,4187738136474;2682432
"875";"13719";0;29,4143665958953;4966870
"876";"13038";0;29,40734204024;3460095
"877";"31052";0;29,4018484288355;1347144
"878";"04015";0;29,3896778662972;2774812
"879";"08010";0;29,3893713094825;1521576
"880";"41057";0;29,3885285080232;1657080
"881";"44016";0;29,3868762816131;982611
"882";"94004";0;29,372580007902;486049
"883";"60008";0;29,3564092810955;2348318
"884";"66002";0;29,3386299435028;3089281
"885";"13001";0;29,3327363896848;2114446
"886";"02016";0;29,3258232235702;2649385
"887";"19003";0;29,3101178101178;1146027
"888";"33013";0;29,3034291652234;1014816
"889";"11032";0;29,3;1590
"890";"96001";0;29,2924791086351;333115
"891";"02304";0;29,282299965362;1148118
"892";"14042";0;29,2617689015692;103138
"893";"07014";0;29,2608243851749;639401
"894";"PM10865";77,3492758504547;29,2590097675985;3870784
"895";"64005";0;29,2522184300341;1623623
"896";"56015";0;29,2470887918486;2257128
"897";"06033";0;29,2348322626695;1560050
"898";"79525";0;29,2312385600976;410535
"899";"31033";0;29,2311157311157;1621598
"900";"13728";0;29,2274662881476;5302527
"901";"62075";0;29,202787456446;1881301
"902";"49002";0;29,2005537974684;728526
"903";"45402";0;29,1924312745448;153804
"904";"44009";0;29,1909153005464;1878608
"905";"73402";0;29,1856021835551;397450
"906";"12005";0;29,1850953206239;1314494
"907";"80018";0;29,1761517615176;436509
"908";"97096";0;29,1525054466231;1295418
"909";"15005";0;29,1522117729014;422974
"910";"11013";0;29,1512313562262;219692
"911";"22001";0;29,1419602371817;2282289
"912";"09023";0;29,1382057499134;2302635
"913";"65031";0;29,1310133060389;401179
"914";"12003";0;29,1218326969802;494431
"915";"17034";0;29,1063387599584;885389
"916";"35039";0;29,1011781011781;999945
"917";"63031";0;29,0990990990991;1550128
"918";"32038";0;29,0917941585535;770316
"919";"61002";0;29,0860927152318;1720495
"920";"02003";0;29,0699688257707;3004148
"921";"47011";0;29,0610713067213;1643457
"922";"19004";0;29,0542691751085;391416
"923";"01500";0;29,04829742877;3473512
"924";"01015";0;29,04829742877;3473512
"925";"65046";0;29,0470016207455;124575
"926";"38043";0;29,0458417849899;285751
"927";"21026";0;29,0448695652174;999665
"928";"26022";0;28,9810426540284;3105347
"929";"62702";0;28,9753215154675;2827914
"930";"62011";0;28,9749739311783;2827850
"931";"33001";0;28,9740214755802;3295272
"932";"33500";0;28,9740214755802;3295204
"933";"41029";0;28,9707702888583;1293432
"934";"PM23222";57,7532817233255;28,9707169303265;1864729
"935";"12045";0;28,9644396551724;1133860
"936";"01010";0;28,953787352328;1228384
"937";"13500";0;28,9473498233216;2275977
"938";"32028";0;28,9434812760055;664084
"939";"63027";0;28,9314166955317;4840112
"940";"65009";0;28,9310344827586;1171602
"941";"24005";0;28,9291258859264;862957
"942";"PM43011";78,9044092898014;28,9060922248401;4798856
"943";"35052";0;28,9049271339348;302436
"944";"30019";0;28,8900069396253;2027492
"945";"82002";0;28,8738420820468;226998
"946";"53035";0;28,8735907072087;305601
"947";"55013";0;28,8641509433962;1348546
"948";"16006";0;28,8593261549149;2173646
"949";"81009";0;28,8589225589226;1102420
"950";"63064";0;28,8454608454608;386340
"951";"79015";0;28,8335042735043;2437434
"952";"30023";0;28,8223844282238;1677053
"953";"90039";0;28,8144401813743;1647508
"954";"13035";0;28,8129191669608;458253
"955";"02049";0;28,8053342570142;1754186
"956";"84010";0;28,799603960396;873995
"957";"08002";0;28,798266897747;1450706
"958";"05001";0;28,7948897444872;1546254
"959";"06036";0;28,7829293993678;532832
"960";"33010";0;28,77970211292;1995024
"961";"62074";0;28,7796315606535;1863408
"962";"74012";0;28,7793715846995;381934
"963";"07005";0;28,7713097713098;2777872
"964";"40019";0;28,7557304139583;428489
"965";"12006";0;28,7549137585239;3416068
"966";"18022";0;28,75;1544
"967";"60018";0;28,7439362439362;2342727
"968";"63009";0;28,7412538967787;2023423
"969";"62085";0;28,7355400696864;1363964
"970";"62071";0;28,7355400696864;1363972
"971";"90006";0;28,7164441321152;967546
"972";"12048";0;28,712;1400763
"973";"13727";0;28,7093437945792;5056563
"974";"02050";0;28,7029953085529;1257477
"975";"98030";0;28,6984848484848;570597
"976";"61011";0;28,6678414096916;1147999
"977";"06026";0;28,6666666666667;698542
"978";"50034";0;28,6603773584906;54588
"979";"04003";0;28,6506065857886;2070297
"980";"16056";0;28,6387253204018;2762503
"981";"13015";0;28,6361631753032;1715401
"982";"47408";0;28,6321760055002;170817
"983";"50015";0;28,6114019778941;560652
"984";"10007";0;28,5939667128988;1159756
"985";"46012";0;28,5907056798623;2221264
"986";"97093";0;28,584;793388
"987";"49014";0;28,5758055995774;712117
"988";"16061";0;28,5670138888889;861319
"989";"98037";0;28,5522875816993;75873
"990";"64010";0;28,5337675694206;1979354
"991";"17009";0;28,5230342916522;404251
"992";"26017";0;28,5132045723295;3192793
"993";"02005";0;28,5053688950468;3778105
"994";"31502";0;28,47920997921;810807
"995";"97027";0;28,4786976099758;2252296
"996";"53402";0;28,4756055953599;329025
"997";"44040";0;28,4634313055366;750358
"998";"45008";0;28,4343227567383;336076
"999";"PM13181";65,930999663413;28,4301581958936;3577705
"1000";"38047";0;28,4088552054248;178380
"1001";"28012";0;28,40036900369;777743
"1002";"09025";0;28,3921025285764;1325425
"1003";"60002";0;28,371359223301;2646463
"1004";"18005";0;28,3598891582958;3632116
"1005";"14001";0;28,3486270420577;242075
"1006";"PM12121";83,9707169303265;28,3406260518344;5693926
"1007";"84034";0;28,3350495049505;916965
"1008";"10013";0;28,3276757880152;1814824
"1009";"35008";0;28,3274428274428;452793
"1010";"32025";0;28,3228155339806;465118
"1011";"05003";0;28,3196948682386;2224366
"1012";"32002";0;28,2964893986792;376446
"1013";"44011";0;28,2963468760669;1678329
"1014";"16050";0;28,2895739521995;1499897
"1015";"97002";0;28,2857142857143;27327
"1016";"56029";0;28,2811273635391;775436
"1017";"16062";0;28,2711805555556;398395
"1018";"46003";0;28,2336640437906;1198852
"1019";"44020";0;28,2292732855681;1643596
"1020";"60021";0;28,2245322245322;2709199
"1021";"98008";0;28,2221783741121;1173978
"1022";"PM12391";90,3830360148098;28,21608885897;5693841
"1023";"14020";0;28,2083188908146;1543914
"1024";"02001";0;28,2078281953585;3228940
"1025";"65003";0;28,2016404647984;2521260
"1026";"PM10861";86,5944762546312;28,1936679016504;9245561
"1027";"53006";0;28,1890784982935;1663572
"1028";"05013";0;28,1889736477115;2500787
"1029";"PM10242";82,0545270952541;28,1538202625379;7304633
"1030";"57004";0;28,1441441441441;963795
"1031";"45026";0;28,1430037632569;549295
"1032";"04006";0;28,1316245237271;2573698
"1033";"68001";0;28,1163822525597;1934882
"1034";"17037";0;28,1143055074472;1956670
"1035";"12039";0;28,1056459993072;1031766
"1036";"11035";0;28,0973665973666;1199169
"1037";"97024";0;28,0957004160888;1348335
"1038";"41017";0;28,0894197952218;1892928
"1039";"66001";0;28,0823903818953;1575762
"1040";"60016";0;28,0475034674064;4055934
"1041";"02035";0;28,045738045738;1120465
"1042";"55027";0;28,0441842900302;1133343
"1043";"74003";0;28,0344827586207;537864
"1044";"21005";0;28,0342916522342;1724209
"1045";"97072";0;28,028413028413;608201
"1046";"53036";0;28,0208333333333;502152
"1047";"70003";0;28,0174377224199;2580899
"1048";"92004";0;28,0152407343263;490897
"1049";"30021";0;28,0111072544255;878376
"1050";"60027";0;27,998613998614;1041057
"1051";"06005";0;27,9881491808993;976804
"1052";"18004";0;27,9777313848295;1659136
"1053";"71023";0;27,9593318809005;905016
"1054";"55409";0;27,9512027491409;362597
"1055";"04014";0;27,9411153446484;740274
"1056";"11001";0;27,921718046415;368548
"1057";"13008";0;27,9113700564972;2175570
"1058";"02013";0;27,9012816072047;2229249
"1059";"97043";0;27,880612244898;409939
"1060";"PM10831";86,8879514006075;27,8788390145123;9154328
"1061";"70018";0;27,8570453770044;586553
"1062";"79030";0;27,8570451436388;1182720
"1063";"12015";0;27,8544690603514;1589680
"1064";"30027";0;27,8394160583942;1269715
"1065";"32036";0;27,8319473319473;1464143
"1066";"64030";0;27,8245134858313;309941
"1067";"08005";0;27,8198934280639;614126
"1068";"11004";0;27,8181503290613;1580504
"1069";"62037";0;27,8054204308548;2464370
"1070";"04018";0;27,7984066505023;1889001
"1071";"06716";0;27,7939698492462;3934448
"1072";"56027";0;27,7901740020471;393198
"1073";"19013";0;27,7776621574749;975036
"1074";"21002";0;27,7772774506408;1485401
"1075";"35015";0;27,7637686179425;366309
"1076";"08013";0;27,7630480167015;997354
"1077";"08018";0;27,7578801524073;732599
"1078";"97098";0;27,7570498915401;1069804
"1079";"35034";0;27,7321552321552;368042
"1080";"34010";0;27,730879541109;375219
"1081";"67008";0;27,7220294882914;1189611
"1082";"84041";0;27,7213647441105;243310
"1083";"63057";0;27,6993418773814;1888334
"1084";"06020";0;27,6899896085902;2516387
"1085";"29008";0;27,6891891891892;488613
"1086";"16001";0;27,6472626472626;776026
"1087";"12037";0;27,6424600416956;185997
"1088";"31068";0;27,6375606375606;431941
"1089";"11021";0;27,6030587417449;444327
"1090";"10502";0;27,6008344923505;621467
"1091";"48024";0;27,600790513834;867359
"1092";"12041";0;27,5992379632837;1206962
"1093";"97082";0;27,5988190343869;1510694
"1094";"60028";0;27,5897435897436;2255694
"1095";"02041";0;27,5885001731902;2637154
"1096";"16040";0;27,5620235620236;282416
"1097";"74005";0;27,5576791808874;525209
"1098";"21011";0;27,5510910980256;1643375
"1099";"50006";0;27,5462085308057;887556
"1100";"62064";0;27,5457073340285;1803158
"1101";"07002";0;27,5268444752338;3115917
"1102";"16501";0;27,5138696255201;4257302
"1103";"10027";0;27,5043258832012;1070277
"1104";"67010";0;27,5036972596781;1120274
"1105";"61103";0;27,4886720111537;2425517
"1106";"34034";0;27,4869474416986;727879
"1107";"10019";0;27,4774774774775;1482911
"1108";"53014";0;27,4762879563289;559080
"1109";"05006";0;27,4698711250435;1721981
"1110";"33038";0;27,4606365159129;339305
"1111";"80006";0;27,4068428184282;3009353
"1112";"63003";0;27,4005544005544;1914275
"1113";"35028";0;27,3976446137859;433524
"1114";"60017";0;27,3889659958362;4423305
"1115";"34018";0;27,3876698014629;1272338
"1116";"09005";0;27,3844969199179;1089749
"1117";"60073";0;27,3843205574913;2807180
"1118";"20002";0;27,383789400762;1258144
"1119";"84031";0;27,3807066296149;981854
"1120";"16057";0;27,3630065812262;790593
"1121";"53041";0;27,3500511770727;409893
"1122";"04013";0;27,3436092829927;1970197
"1123";"79028";0;27,3381147540984;952010
"1124";"16045";0;27,3294076896432;626839
"1125";"62056";0;27,3252258512856;2013988
"1126";"11002";0;27,3203987184051;754306
"1127";"49022";0;27,3169572107765;690070
"1128";"PM23111";83,7078424772804;27,3110063951531;6552283
"1129";"32006";0;27,3068929684794;1476306
"1130";"71004";0;27,302285909246;1481617
"1131";"02065";0;27,2938322938323;340626
"1132";"25019";0;27,2820919175911;165079
"1133";"79020";0;27,2741550017071;2350671
"1134";"63004";0;27,2552822999654;1794384
"1135";"90022";0;27,2493318060328;1468158
"1136";"06008";0;27,2473976405274;1587695
"1137";"09011";0;27,240554592721;1069395
"1138";"79032";0;27,232966276669;642602
"1139";"11015";0;27,2288488210818;849200
"1140";"14027";0;27,2175599435825;1500868
"1141";"46015";0;27,2122351332878;1563833
"1142";"23014";0;27,167652173913;962869
"1143";"16044";0;27,1607204710772;3044089
"1144";"62020";0;27,1504934210526;1731501
"1145";"85010";0;27,1464300121017;182710
"1146";"16031";0;27,1395186606209;1299257
"1147";"63013";0;27,1278143401455;1765632
"1148";"80016";0;27,1056910569106;808241
"1149";"44039";0;27,0955631399317;265710
"1150";"46009";0;27,0890784982935;1684449
"1151";"14024";0;27,0839694656489;21400
"1152";"62078";0;27,0820298922489;1603747
"1153";"62007";0;27,0820298922489;1603771
"1154";"79524";0;27,06260749914;482482
"1155";"70503";0;27,0590645271424;1242770
"1156";"08003";0;27,0554592720971;502630
"1157";"PM21301";84,9123815967524;27,0520974289581;5314675
"1158";"02006";0;27,0461485079806;372971
"1159";"02002";0;27,022176022176;474165
"1160";"43013";0;27,0204364392103;3781576
"1161";"PM23221";64,8657017839111;27,0151464153484;3395778
"1162";"40023";0;27,0150633344745;577640
"1163";"PM20873";71,9295347269049;27,0067430883345;3432354
"1164";"16052";0;27,0041565639072;1976537
"1165";"55036";0;26,9981224183252;1666151
"1166";"14736";0;26,994383994384;1023157
"1167";"17031";0;26,9844653179191;1399628
"1168";"63012";0;26,9816418427433;1672452
"1169";"71006";0;26,9815447710185;1854176
"1170";"32026";0;26,9753300903405;2497350
"1171";"10015";0;26,9702112919986;1596567
"1172";"41036";0;26,9453551912568;2265762
"1173";"17044";0;26,9439219784047;277024
"1174";"PM30462";37,8391773432232;26,9339177343223;1601657
"1175";"35024";0;26,9165217391304;240433
"1176";"08001";0;26,913058538275;1322872
"1177";"34014";0;26,9122562674095;387769
"1178";"79021";0;26,906857727738;2640531
"1179";"17003";0;26,8987517337032;249473
"1180";"21027";0;26,8669676971171;1403802
"1181";"17026";0;26,8477808599168;506301
"1182";"13050";0;26,8339112343967;968799
"1183";"31001";0;26,8302736404572;517687
"1184";"63002";0;26,8292344994804;1785890
"1185";"17024";0;26,8221220527046;828805
"1186";"09033";0;26,8215277777778;414992
"1187";"31003";0;26,8133010045029;581927
"1188";"16002";0;26,7907862833391;472758
"1189";"61032";0;26,775531544092;2332096
"1190";"31045";0;26,7620367163145;551684
"1191";"38025";0;26,7429022082019;1610964
"1192";"63014";0;26,7370973328715;1753276
"1193";"63055";0;26,7367509525459;807383
"1194";"62003";0;26,7348643006263;1732954
"1195";"PM23181";77,3217771794009;26,7223157186133;3523946
"1196";"60072";0;26,7203331020125;4001563
"1197";"46007";0;26,7137495735244;1931884
"1198";"82003";0;26,7008286088094;575699
"1199";"97035";0;26,7;0
"1200";"61034";0;26,6957127919136;2407360
"1201";"06038";0;26,6938633193863;1362860
"1202";"18003";0;26,6678648454349;530125
"1203";"32003";0;26,6590584878745;640859
"1204";"64029";0;26,6523370863187;1767707
"1205";"04007";0;26,6392075078206;1589442
"1206";"02020";0;26,6390717007274;2232756
"1207";"57005";0;26,6366427840328;884699
"1208";"51028";0;26,6279822078447;103174
"1209";"PM22211";87,7889599461461;26,6260518343992;5231018
"1210";"71005";0;26,615969581749;1325124
"1211";"65002";0;26,6136518771331;2736226
"1212";"46024";0;26,5928327645051;1016514
"1213";"35046";0;26,5918862690707;968451
"1214";"97095";0;26,5911401597676;898682
"1215";"34030";0;26,5844065436826;1812595
"1216";"12052";0;26,5479360852197;1121928
"1217";"05002";0;26,5405686546463;2906737
"1218";"48004";0;26,5363636363636;1665599
"1219";"PM20832";76,3566857527787;26,5341865948131;2958894
"1220";"44037";0;26,5288297509382;352291
"1221";"90018";0;26,5233806719778;2053905
"1222";"62012";0;26,5206812652068;1651817
"1223";"62006";0;26,5088633993743;1580872
"1224";"PM107231";65,5300269905533;26,5067476383266;1761177
"1225";"71027";0;26,4933333333333;258544
"1226";"PM22392";56,8173854447439;26,489218328841;1746136
"1227";"35051";0;26,4843858431645;863596
"1228";"44025";0;26,474025974026;1732716
"1229";"02046";0;26,4666666666667;875251
"1230";"33501";0;26,4453314821243;2036626
"1231";"41054";0;26,4260450160772;861581
"1232";"04001";0;26,4140679140679;1683498
"1233";"02011";0;26,3979020979021;641902
"1234";"64009";0;26,3690884167238;1453791
"1235";"35023";0;26,3678918169209;169148
"1236";"02009";0;26,3632893823734;1492815
"1237";"17029";0;26,3625954198473;1688860
"1238";"PM31851";83,4109727364524;26,3574554022215;6729029
"1239";"14032";0;26,3528780836611;957406
"1240";"23011";0;26,3467267059231;1274192
"1241";"97097";0;26,3195950831526;898841
"1242";"35014";0;26,312358276644;253140
"1243";"98002";0;26,3044176706827;233720
"1244";"65035";0;26,2988741044012;336878
"1245";"35001";0;26,2957846262841;858712
"1246";"23007";0;26,2857637686179;1881762
"1247";"PM13211";62,6472568158869;26,2477280376977;3356741
"1248";"PM22081";81,9872096937058;26,246045102659;4851381
"1249";"71037";0;26,2284836065574;1678437
"1250";"14039";0;26,2088857040487;605715
"1251";"38009";0;26,2027613412229;2432841
"1252";"61121";0;26,196235622168;1187399
"1253";"21015";0;26,1910540915395;3283241
"1254";"41003";0;26,1770434782609;1594817
"1255";"71021";0;26,1624019106107;804458
"1256";"17027";0;26,1366158113731;1999769
"1257";"16500";0;26,1365870786517;558986
"1258";"43029";0;26,1296360485269;517790
"1259";"33030";0;26,1152908394288;226940
"1260";"28009";0;26,1048750512085;332366
"1261";"26013";0;26,1032308904649;4004860
"1262";"02062";0;26,1025641025641;1962025
"1263";"63001";0;26,0893661240042;1423740
"1264";"62010";0;26,0862009037192;1499561
"1265";"59027";0;26,0821023703195;1127222
"1266";"21001";0;26,0793210945618;1211791
"1267";"97025";0;26,0719524973804;1374667
"1268";"57003";0;26,0691543991784;637712
"1269";"67401";0;26,0678555893867;323281
"1270";"19014";0;26,0671977831659;1545151
"1271";"84032";0;26,061135371179;901520
"1272";"49015";0;26,0561486753658;875615
"1273";"17011";0;26,0496478873239;1386840
"1274";"57001";0;26,0452674897119;882959
"1275";"02015";0;26,0426047800485;2652517
"1276";"31061";0;26,0242028428736;299335
"1277";"34001";0;26,0235576923077;920276
"1278";"62018";0;26,020159888773;811227
"1279";"79037";0;26,009977827051;365152
"1280";"97106";0;26,0021186440678;2351557
"1281";"74009";0;25,9955540355677;517502
"1282";"PM21185";74,5636363636364;25,9939393939394;1714682
"1283";"55060";0;25,9897154610902;1545001
"1284";"43033";0;25,9866573033708;253445
"1285";"13011";0;25,9755752212389;3084048
"1286";"09027";0;25,9749652294854;674558
"1287";"56017";0;25,9692937563971;1609534
"1288";"02063";0;25,9596802224539;719335
"1289";"23003";0;25,9560096986491;1380164
"1290";"53018";0;25,9465570400822;577126
"1291";"13010";0;25,9454287739192;262680
"1292";"09014";0;25,942280945758;213844
"1293";"54021";0;25,9413186054539;771942
"1294";"56041";0;25,9322995461422;832031
"1295";"32035";0;25,9248354693453;2526910
"1296";"80033";0;25,9078590785908;821001
"1297";"PM10342";81,7256815886907;25,9044092898014;6273073
"1298";"63029";0;25,8922757187392;3345802
"1299";"39007";0;25,8802428256071;268200
"1300";"85018";0;25,8470401271355;330226
"1301";"52001";0;25,8387622149837;295712
"1302";"60007";0;25,8373222337843;3830640
